AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID,RepeatOffender,GangID,Phone
473,863,Kritika Saran,40,1,A1,True,GANG-229,7632334409
474,904,Nachiket Mital,25,2,A1,False,,04722110255
475,272,Leena Toor,64,2,A2,False,,8986663136
476,500,Triya Barman,40,2,A5,False,,0972832470
477,58,Lucky Jha,55,2,A3,True,GANG-859,+919276404227
478,85,Arjun Prashad,60,1,A3,False,,09177546167
479,714,Oeshi Chada,25,2,A3,False,,6720792714
480,548,Shivansh Rai,56,1,A3,False,,00425977292
481,29,Deepa Singhal,19,1,A1,True,GANG-528,+917205283330
482,367,Faqid Kadakia,52,2,A3,True,GANG-244,3500012968
483,15,Zashil Date,63,2,A2,False,,+917894084596
484,296,Noah Dugal,39,1,A5,False,,+917709730619
485,182,Nandini Chana,70,1,A4,True,GANG-276,1860854055
486,31,Widisha Kohli,52,2,A4,True,GANG-244,+911590384822
487,731,Vasudha Rajagopal,46,1,A2,False,,+918529947734
488,974,Rayaan Kaul,24,1,A1,True,GANG-823,+915829710809
489,803,Idika Murthy,34,2,A5,False,,3901678473
490,400,Vrishti Bhatia,32,1,A3,True,GANG-101,8858838136
491,567,Pooja Mistry,32,1,A2,False,,9388602986
492,260,Omkaar Gaba,46,2,A1,True,GANG-229,02135852847
493,13,Radha Sura,24,1,A1,True,GANG-467,03988610844
494,799,Aarnav Sankaran,31,1,A2,False,,+914762194322
495,231,Harini Rastogi,39,2,A2,False,,05454092107
496,835,Nitara Deshpande,32,1,A4,False,,+912855357220
497,191,Onkar Puri,48,1,A1,False,,00143266783
498,782,Turvi Majumdar,63,2,A1,False,,7220629685
499,271,Nathaniel Nagi,57,2,A5,False,,9061885508
500,532,Keya Guha,29,2,A3,False,,+914882326649
501,756,Jagdish Zacharia,68,1,A4,True,GANG-312,9254459580
502,37,Dominic Lall,56,2,A5,False,,04002216658
503,772,Jagdish Shukla,30,1,A5,False,,01629029122
504,302,Faras Jani,33,1,A5,False,,+918538453915
505,76,Janya Memon,41,1,A2,False,,1321945950
506,651,Falak Krish,67,1,A5,False,,+911222693260
507,290,Manbir Narula,48,2,A3,False,,0527478551
508,455,Baljiwan Sinha,36,1,A2,False,,06458503371
509,28,Ekani Dasgupta,54,2,A4,True,GANG-348,4472221732
510,862,Kamya Rajagopalan,60,2,A1,False,,1537844477
511,189,Isaiah Uppal,52,2,A2,True,GANG-535,02789614717
512,636,Hemal Vig,38,1,A3,False,,0486144327
513,438,Aryan Saraf,54,2,A2,False,,9730036550
514,300,Anusha Desai,32,2,A3,False,,+914782016927
515,803,Rohan Sahota,39,1,A5,False,,+916518975044
516,549,Yashodhara Tailor,53,1,A3,True,GANG-941,8003272409
517,533,Vihaan Gara,22,1,A4,True,GANG-520,08233617832
518,724,Saanvi Upadhyay,51,2,A1,False,,02667336255
519,837,Orinder Chauhan,50,1,A1,False,,9514001970
520,271,Hema Gade,35,1,A4,False,,8627075911
521,338,Anika Thakur,56,1,A5,False,,1676800371
522,47,Xavier Khatri,25,1,A3,False,,1245823855
523,848,Ekani Thakur,55,1,A5,False,,2310287606
524,974,Girish Yadav,49,1,A5,False,,01139191620
525,319,Peter Nagi,62,1,A2,False,,01894252820
526,180,Diya Brahmbhatt,28,1,A2,True,GANG-379,+911955593795
527,934,Riya Gala,52,2,A2,False,,+918364276020
528,217,Lakshmi Kapadia,70,2,A2,False,,01114111720
529,447,Falguni Sharaf,64,1,A2,False,,4395352935
530,502,George Sheth,18,1,A4,False,,07829350393
531,180,Yahvi Gara,35,2,A1,False,,+913842717758
532,830,Jeevika Devi,66,2,A3,True,GANG-466,+918997123703
533,776,Anya Dani,47,1,A3,False,,08504557029
534,765,Samar Kulkarni,62,1,A1,False,,2035722938
535,408,Christopher Vaidya,36,1,A4,False,,+913887731824
536,949,Hemani Bhatt,21,1,A4,False,,07849149345
537,963,Kavya Ahluwalia,49,2,A1,False,,+910533940154
538,470,Hemangini Thaker,25,1,A1,False,,+915060703895
539,978,Praneel Bath,18,2,A2,True,GANG-528,+917007751149
540,113,Nicholas Bhat,29,1,A3,False,,+913134882966
541,234,Adya Hayre,64,2,A4,False,,+911980787927
542,704,Balvan Chauhan,34,2,A4,True,GANG-229,+916454099129
543,179,Anika Rao,19,1,A4,True,GANG-245,+913539158795
544,732,Lohit Thaman,21,1,A4,False,,08426662265
545,714,Oeshi Prasad,27,2,A5,False,,+912650098667
546,289,Dominic Prakash,63,2,A1,True,GANG-372,+919355907097
547,177,Rehaan Goyal,40,2,A2,False,,4656099426
548,56,Krish Desai,44,2,A1,True,GANG-876,+911167282202
549,422,Pallavi Kalla,43,2,A1,False,,5458638112
550,613,Ekanta Thakur,68,1,A1,False,,1060052363
551,956,Yashodhara Khosla,40,2,A5,False,,8781850021
552,983,Netra Chakraborty,52,1,A4,False,,+917274121908
553,358,Amruta Saran,70,1,A2,False,,04614713570
554,180,Ekbal Goda,45,2,A3,False,,+916922346077
555,884,Shravya Kale,68,2,A2,False,,+913382640598
556,499,Yatan Patil,43,2,A2,False,,+916391556038
557,422,Shaurya Bhatia,34,1,A4,False,,0383619957
558,402,Nitesh Raval,50,2,A5,False,,9270876861
559,649,Rachana Narayanan,18,2,A4,False,,8657565252
560,869,Vyanjana Randhawa,68,2,A3,False,,04883752829
561,164,Arunima Seth,46,2,A4,False,,+918193398525
562,125,Jackson Narayan,44,2,A2,False,,04913799053
563,585,Samuel Munshi,53,2,A2,False,,+912326153864
564,120,Wahab Mahal,47,1,A3,False,,1266102477
565,707,Mitesh Vohra,57,1,A3,False,,+912549170018
566,545,Ria Sem,47,2,A5,False,,+915555022564
567,11,Hemani Kumar,26,1,A2,False,,2809882889
568,119,Ayaan Ganguly,56,1,A1,False,,7673532275
569,900,Mekhala Viswanathan,24,2,A4,False,,+916814277524
570,772,Falak Sahota,51,1,A1,True,GANG-941,8332195694
571,7,Chaman Kala,24,1,A3,False,,+912835743059
572,303,Nirja Butala,38,1,A3,False,,+918703212256
573,527,Amara Iyer,56,2,A4,True,GANG-379,0748895693
574,961,Charan Sarraf,23,2,A4,False,,05085412661
575,451,Neel Dhar,61,1,A3,False,,7309541421
576,584,Rachita Ghosh,27,1,A3,False,,2838696104
577,416,Wyatt Nayar,37,1,A1,False,,07715176329
578,565,Anita Khalsa,27,1,A4,False,,08648783745
579,728,Damini Sahni,36,1,A1,False,,5948158155
580,1,Gaurangi Prasad,30,2,A4,False,,8893595045
581,683,Nakul Brahmbhatt,38,1,A5,False,,+916223694007
582,4,Charles Tripathi,36,2,A2,False,,+919643369300
583,18,Samaksh Bakshi,43,1,A2,False,,+911674880757
584,658,Isaac Rastogi,70,1,A4,False,,+912096412523
585,961,Jasmit Kalita,36,1,A5,False,,9219520893
586,954,Jai Sachar,69,2,A3,False,,+913512182760
587,93,Ubika Om,20,2,A1,False,,02437051095
588,235,Aarna Mangat,34,1,A2,False,,9377245098
589,335,Ati Dara,20,2,A3,False,,+911675524164
590,177,Zarna Dass,36,2,A5,False,,07621158302
591,324,Yasti Dhar,64,1,A2,False,,6173731103
592,369,Ekanta Chatterjee,67,2,A2,False,,05484025969
593,525,Qarin Dayal,44,2,A3,False,,+914114824821
594,453,Dakshesh Hari,66,2,A1,False,,3796495170
595,167,Aarush Ben,49,1,A1,False,,+919033749502
596,209,Jhalak Master,50,1,A2,True,GANG-263,+915029477084
597,186,Qasim Shah,36,1,A4,False,,4599214376
598,847,Yadavi Sinha,69,1,A5,False,,6275125893
599,844,Sarthak Basu,65,1,A2,False,,+919075746464
600,386,Advika Sanghvi,58,1,A4,False,,4223020746
601,375,Gayathri Sandhu,53,2,A4,True,GANG-403,+917625413456
602,926,Veer Bakshi,46,1,A3,False,,+918922185111
603,557,Neha Chandran,58,2,A5,False,,+912443024105
604,224,Darsh Shroff,60,2,A5,False,,4480632732
605,951,Dalaja Kohli,45,2,A3,False,,+918622812200
606,723,Atharv Balakrishnan,68,1,A4,False,,+913770849138
607,108,Jhalak Mistry,26,1,A2,False,,1772927809
608,535,Kamya Ratta,50,2,A4,False,,7701587428
609,840,Yashica Dubey,53,1,A4,False,,09005971002
610,186,Wishi Batra,53,1,A5,False,,09907949866
611,478,Ojasvi Venkataraman,29,2,A2,True,GANG-547,08950681923
612,887,Gavin Manne,30,2,A5,False,,08194557698
613,943,Neelima Chakraborty,70,1,A2,False,,7886269655
614,994,Ojasvi Wable,45,1,A3,True,GANG-230,+917902880768
615,240,Gauri Rai,36,1,A3,False,,06348017804
616,586,Zayan Nagarajan,59,1,A2,False,,09249634108
617,933,Wishi Chadha,62,1,A3,True,GANG-833,9402746798
618,992,Dalaja Palan,25,2,A4,False,,05670711337
619,306,Nakul Zachariah,55,2,A1,False,,8349366512
620,836,Qushi Bahl,21,2,A1,False,,5580295661
621,905,Karan Mohan,44,1,A2,False,,00357629407
622,191,Turvi Narain,62,2,A4,False,,+918688879517
623,802,Eta Mane,50,1,A1,False,,5500176362
624,873,Yasti Ramesh,41,2,A2,False,,06384286125
625,205,Jasmit Nagar,34,2,A4,False,,9962073981
626,343,Bahadurjit Minhas,52,1,A4,False,,+914251282685
627,183,Ati Gour,43,1,A2,False,,+915730735532
628,547,Veda Borde,57,1,A3,True,GANG-339,+917761605182
629,857,Jairaj Jha,33,1,A4,False,,3748494627
630,795,Jagvi Chada,28,1,A5,True,GANG-876,+912731264242
631,432,Pallavi Ramachandran,31,1,A4,False,,+914051474535
632,196,Nidhi Panchal,63,2,A4,False,,05110020720
633,353,Devansh Bawa,21,1,A3,False,,00304794086
634,941,Gopal Patel,22,1,A3,False,,01542913505
635,89,Mekhala Kalita,24,2,A3,False,,+911187315998
636,919,Noah Pathak,52,1,A1,False,,+912967745533
637,3,Christopher Gera,48,1,A1,False,,+919916971368
638,245,Saanvi Mahajan,69,1,A3,False,,+913170053208
639,784,Tarak Keer,48,1,A5,False,,01448074650
640,473,Omaja Khurana,49,1,A4,True,GANG-833,02277005709
641,772,Mohammed Sagar,62,2,A3,False,,07690432700
642,650,Ishaan Hora,30,2,A5,False,,4444685086
643,169,Deepa Chadha,29,1,A1,False,,5576137281
644,660,Chakrika Devi,62,2,A2,False,,+918549304140
645,847,Rachit D’Alia,29,1,A5,False,,8177030935
646,278,Pushti Dhingra,37,1,A4,False,,+916347323553
647,509,Lopa Choudhary,63,2,A2,False,,+910531970293
648,11,Joshua Palan,46,1,A2,True,GANG-545,+915061436986
649,859,Faraj Apte,70,2,A5,False,,+913955391720
650,100,Nachiket Saini,67,1,A5,True,GANG-244,08315929558
651,693,Baghyawati Bhandari,29,2,A3,False,,+914061255150
652,895,Bhavika Kohli,43,1,A4,False,,07583006645
653,506,Harrison Korpal,60,2,A1,True,GANG-263,09120945782
654,977,Girish Raghavan,52,2,A2,True,GANG-597,6927535110
655,143,Luke Nanda,33,2,A4,False,,8814620556
656,331,Ekansh Ganguly,70,1,A5,False,,4237621000
657,238,Turvi Sengupta,55,2,A4,False,,8647160584
658,154,Aarav Chada,65,1,A4,True,GANG-823,08971663107
659,586,Nilima Dar,21,1,A5,True,GANG-890,2865458306
660,719,Tripti Char,50,1,A5,False,,7763632476
661,563,Christopher Dugal,35,2,A4,True,GANG-941,01015113771
662,412,Zayan Manda,68,1,A1,False,,0084369358
663,363,Ishita Pandit,52,2,A2,False,,01536191643
664,903,Yash Dubey,41,2,A3,False,,+914829448351
665,764,Upkaar Bhattacharyya,30,1,A1,False,,8899522779
666,731,Sneha Goswami,26,1,A3,False,,8108428385
667,110,Nitesh Dixit,25,1,A3,True,GANG-662,9652132019
668,857,Lakshit Madan,68,2,A2,True,GANG-157,5328335510
669,178,Frado Sharaf,27,2,A4,False,,02426890153
670,41,Yash Deshmukh,38,2,A4,True,GANG-229,6502577776
671,993,Nihal Shroff,46,1,A5,False,,0693923315
672,332,George Merchant,20,1,A1,False,,4161362552
673,644,Oviya Ramachandran,19,1,A1,False,,+918385880319
674,579,Baljiwan Parmar,58,2,A1,False,,+916207016042
675,715,Owen Garde,28,2,A3,False,,08118346892
676,184,Henry Dara,34,1,A2,False,,+917704482313
677,607,Veda Kannan,40,2,A5,False,,+916471632207
678,962,Vedika Edwin,56,1,A1,False,,+914442852471
679,653,Waida Raju,34,1,A3,False,,08875284277
680,406,Pallavi Chowdhury,27,1,A3,False,,+917380510447
681,651,Yochana Vora,67,1,A4,False,,06431104188
682,349,Harinakshi Chada,39,2,A3,False,,4777050338
683,561,Pushti Banik,31,1,A3,False,,+911580715477
684,963,Oni Dani,29,1,A4,False,,+914260587448
685,566,Hema Goel,59,1,A2,True,GANG-859,09813781540
686,781,Shivansh Ahluwalia,19,1,A2,False,,00028517468
687,140,Pushti Patla,62,2,A5,False,,06025798942
688,874,Brinda Khosla,64,1,A3,False,,8247836599
689,92,Yagnesh Kalla,51,1,A1,True,GANG-292,04002586359
690,804,Nikita Memon,28,1,A5,True,GANG-856,+915270684696
691,548,Jairaj Dash,57,1,A4,False,,+916026498040
692,28,Arjun Apte,27,1,A2,False,,06509363370
693,442,Quincy Chowdhury,22,2,A4,False,,3880190477
694,90,Zinal Ben,48,1,A5,False,,06977585258
695,166,Adya Munshi,51,1,A1,False,,5014080700
696,634,Eshana Krishnamurthy,22,2,A4,True,GANG-535,08592547482
697,275,Baljiwan Raval,28,1,A3,False,,02775600409
698,620,Ekaraj Chandran,32,2,A4,True,GANG-229,+913678502510
699,961,Girik Mann,64,2,A5,False,,+914370663507
700,887,Ayaan Apte,49,1,A2,False,,05066768221
701,751,Hemangini Sane,24,2,A2,False,,05000112423
702,81,Faras Sarkar,68,2,A3,False,,6458700791
703,439,Udarsh Gade,36,2,A4,False,,+916996552939
704,445,Fariq Chaudhari,69,2,A4,False,,02743506595
705,656,Kritika Devi,41,2,A4,False,,00445743051
706,627,Om Om,36,2,A3,True,GANG-244,00513606248
707,303,Nidra Sarraf,59,1,A5,False,,09726489686
708,970,Harini Chatterjee,33,1,A5,False,,+919000237264
709,964,Neha Parsa,29,2,A3,False,,5878326363
710,75,Zaid Purohit,20,2,A1,True,GANG-348,09092239770
711,476,Barkha Patla,26,1,A4,False,,03903241012
712,632,Champak Goswami,68,2,A5,False,,02072866997
713,789,Logan Ramakrishnan,56,1,A2,False,,09170357014
714,715,Krisha Loke,43,1,A5,True,GANG-339,04920246469
715,345,Zarna Solanki,51,1,A5,False,,06353341236
716,820,Darika Mohan,46,1,A5,False,,00702535896
717,722,Maya Nazareth,23,1,A5,False,,+918806392482
718,187,Advay Subramanian,60,1,A4,False,,03187234924
719,180,Tanvi Sura,33,2,A5,True,GANG-229,+910818580506
720,367,Darika Pandey,47,1,A4,True,GANG-528,+915781979317
721,630,Januja Mandal,24,1,A1,False,,9391034360
722,57,Rishi Karnik,38,1,A4,True,GANG-157,+918144127430
723,562,Azaan Garde,32,2,A4,False,,08287551792
724,37,Zarna Roy,66,1,A3,False,,4856247750
725,315,Abha Lall,24,2,A1,False,,9936651134
726,182,Rushil Gala,23,2,A2,False,,01256494892
727,244,Nikita Virk,63,1,A1,False,,06815512314
728,361,Meghana Sarkar,35,1,A2,False,,+910729897154
729,986,Joshua Dutta,46,2,A5,False,,05974764268
730,803,Qadim Sunder,52,1,A2,False,,08215137231
731,155,Zaitra Gopal,54,2,A4,False,,6069200865
732,192,Widisha Batta,28,1,A3,False,,7709579149
733,242,Samesh Kibe,54,1,A5,False,,7646934256
734,181,Raagini Radhakrishnan,69,1,A2,True,GANG-859,0079175599
735,933,Lekha Sant,24,2,A4,False,,6698908566
736,100,Madhavi Chaudhary,51,2,A5,True,GANG-662,+910984253827
737,626,Oviya Sekhon,47,1,A3,False,,3264192051
738,656,Vyanjana Bhat,18,2,A1,False,,06096680146
739,257,Saanvi Sen,31,1,A2,False,,+918388579104
740,434,Kevin Contractor,31,2,A4,True,GANG-833,03087263380
741,734,Warinder Savant,54,1,A3,False,,00913932437
742,779,Robert Dar,48,1,A2,False,,+913082909570
743,923,Yashvi Dube,36,1,A4,False,,8624229341
744,985,Warda Rao,45,2,A1,False,,05146220198
745,351,Bakhshi Kata,21,1,A2,False,,+918066654988
746,913,Advaith Muni,29,1,A2,False,,02940924029
747,110,Advik Char,36,1,A3,False,,+912071074787
748,906,Pushti Krish,67,1,A5,False,,05968755009
749,363,Harini Narayan,48,1,A4,False,,+913686581702
750,374,Rajeshri Gola,56,2,A4,False,,09622072661
751,619,Darpan Karpe,47,1,A3,False,,2272642984
752,450,Arjun Arya,26,2,A4,True,GANG-467,07535966394
753,688,Lila Manne,38,2,A1,True,GANG-479,+910240173189
754,432,Pallavi Natarajan,28,2,A3,False,,00856742118
755,239,Farhan Pillay,28,2,A2,True,GANG-942,+917848110747
756,72,Indira Devi,64,1,A4,False,,02686164246
757,58,Mohammed Saran,64,2,A1,False,,2636684708
758,438,Chavvi Kunda,28,1,A1,False,,03864653333
759,260,Urvashi Bala,42,1,A3,False,,2836855965
760,421,Lekha Dash,25,2,A1,False,,02277573352
761,989,Vivaan Khurana,61,2,A4,False,,+914376737843
762,6,Nicholas Chacko,44,1,A3,True,GANG-270,9852402842
763,884,Amara Yogi,53,2,A1,False,,04488384102
764,483,Krishna Sachdeva,22,2,A3,False,,+913102331737
765,239,Gayathri Rana,65,2,A5,False,,+915345467151
766,30,Falguni Sem,64,1,A3,False,,+919319458996
767,304,Ansh Sanghvi,18,1,A3,False,,+919395281921
768,178,Bakhshi Date,19,1,A2,True,GANG-372,+915939424104
769,959,Qarin Sant,25,1,A5,True,GANG-292,06579323836
770,141,Hemangini Dora,65,1,A5,False,,+910473222463
771,879,Rudra Nagi,28,2,A4,False,,2624868894
772,885,Laksh Prabhakar,67,1,A1,False,,01218100118
773,861,Indrajit Rout,29,2,A5,False,,+918747424590
774,963,Darsh Yadav,62,1,A4,False,,+916184617472
775,705,Nikita Chander,37,1,A3,False,,+912201385841
776,573,Aadhya Kala,32,1,A1,False,,0631777460
777,775,Vidhi Shah,29,2,A1,False,,+919393159452
778,55,Umang Tella,22,2,A2,False,,+912076312024
779,808,Rachit Sinha,63,1,A2,False,,8471687716
780,64,Wridesh De,45,1,A1,False,,+910980259322
781,575,Bachittar Chander,39,2,A4,True,GANG-403,+911710506865
782,320,Samuel Saraf,55,1,A1,False,,09817839590
783,556,Jagvi Seth,65,1,A4,False,,07139912318
784,518,Banjeet Bhagat,61,1,A2,False,,09402865900
785,142,Bhavna Patel,58,2,A2,False,,9417400957
786,863,Frado Hans,25,1,A1,False,,3939766632
787,684,Ucchal Nadkarni,22,1,A2,False,,09957925675
788,972,Faraj Wadhwa,29,1,A3,False,,07007403799
789,738,Abhimanyu Comar,55,1,A5,False,,1587496536
790,876,Chandran Kunda,58,2,A3,False,,9608462317
791,298,Prisha Tank,18,2,A5,False,,+919284095096
792,447,Pushti Banik,68,1,A4,False,,09557415555
793,17,Zashil Mangat,34,1,A1,False,,04061060080
794,732,Qarin Parmer,38,2,A4,False,,+913729871586
795,520,Dev Wable,60,2,A2,True,GANG-833,01471751778
796,373,Vedika Mani,57,2,A4,False,,3746932426
797,859,Devika Borde,46,1,A3,True,GANG-556,7689841425
798,981,Ekta Kapoor,51,1,A4,False,,3470934579
799,578,Indali Bhatnagar,33,2,A3,False,,+912119290138
800,701,Manya Dar,32,2,A5,False,,+919979736040
801,652,Wriddhish Khanna,41,2,A2,False,,+910107714372
802,786,Anya Patla,18,2,A5,False,,09638737793
803,602,Falan Apte,44,2,A3,False,,07137839150
804,267,Shravya Mahajan,56,2,A3,False,,+916032645396
805,94,Ranveer Lal,41,2,A5,False,,4202136927
806,599,Vihaan Sem,22,2,A3,False,,5289573740
807,731,Chasmum Chahal,70,1,A2,False,,+917313375688
808,786,Vivaan Madan,60,2,A4,True,GANG-528,4774758690
809,303,Xavier Vasa,31,1,A4,False,,+918007263455
810,543,Vasana Krishna,33,1,A5,False,,+912124514767
811,847,Aarini Naik,44,1,A5,False,,0837452820
812,738,Gayathri Prakash,62,1,A3,False,,3212361402
813,131,Ekiya Kothari,70,1,A3,True,GANG-740,+917456010903
814,179,Luke Bail,25,2,A2,True,GANG-876,+917948030862
815,731,Vedant Dewan,26,2,A2,False,,6275390841
816,614,Jatin Varughese,30,2,A5,False,,05881143281
817,683,Faris Kade,42,1,A2,False,,+914510527153
818,377,Christopher Madan,21,1,A5,True,GANG-876,4783914886
819,651,Christopher Sood,57,1,A4,False,,+918761098556
820,113,Neha Chahal,32,2,A4,True,GANG-528,+910917651349
821,566,Tarak Toor,68,2,A3,False,,03353090452
822,113,Abdul Hayer,47,1,A2,False,,8670031009
823,525,Girik Kar,66,1,A5,False,,04974105103
824,89,Ishani Bhakta,38,1,A2,False,,+910397067239
825,158,Jairaj Gokhale,47,1,A4,False,,02365020793
826,754,Fariq Sehgal,66,1,A5,False,,+915109737756
827,227,Charvi Chada,28,2,A4,True,GANG-466,09902657545
828,91,Manya Peri,62,1,A3,False,,7880685391
829,68,Ekansh Kulkarni,35,1,A3,False,,02136381764
830,597,Yug Muni,56,2,A1,False,,+914210193453
831,335,Liam Loyal,21,2,A2,False,,7707664733
832,454,Sai Bassi,34,1,A2,False,,6664745690
833,718,Ekansh Bail,59,1,A2,False,,4868364603
834,306,Dhruv Baral,50,2,A3,False,,01378766196
835,358,Lakshit Srivastava,44,1,A1,False,,09741571112
836,194,Upkaar Chahal,25,1,A1,False,,+919770434291
837,739,Yutika Mitter,24,2,A2,False,,5076842007
838,632,Kamya Nath,21,1,A5,True,GANG-823,02193379899
839,33,Neha Dash,54,2,A3,True,GANG-276,1673506898
840,571,Widisha Sunder,63,2,A5,False,,1332307218
841,329,Avi Deo,68,2,A1,True,GANG-572,+910285534335
842,517,Harshil Nagarajan,50,1,A4,True,GANG-597,08132807027
843,860,Wazir Cherian,45,1,A1,False,,9304708087
844,862,Tejas Sinha,22,1,A4,True,GANG-597,+916881133764
845,245,Suhani Padmanabhan,66,1,A3,False,,03297619943
846,651,Azad Goswami,60,1,A5,False,,01491716153
847,650,Edhitha Brahmbhatt,57,2,A1,False,,04027742515
848,831,Odika Joshi,24,1,A2,True,GANG-403,6110281204
849,774,Kashish Virk,60,2,A2,False,,+912435831682
850,129,Samesh Goda,23,2,A1,False,,03096470622
851,421,Yasti Jayaraman,27,1,A1,False,,+914837269700
852,569,Daksha Vora,54,2,A5,False,,+917353880415
853,889,Vedika Goda,22,1,A4,False,,09519426352
854,85,Pranav Chaudhary,67,1,A3,True,GANG-403,+913552501667
855,655,Ekaja Bumb,22,2,A3,False,,01856441330
856,65,Balhaar Ghose,35,2,A5,False,,01526351488
857,9,Bhavna Sharma,57,1,A4,False,,1725057506
858,534,Jeevika Sandhu,20,2,A5,False,,2556083365
859,402,Indrajit Deep,65,1,A5,True,GANG-348,9711564033
860,149,Triveni Zacharia,22,2,A5,True,GANG-244,02895322380
861,248,Jyoti Dhingra,51,2,A4,False,,9012584629
862,791,Girindra Nanda,47,2,A4,False,,9997233379
863,118,Yashodhara Wagle,53,2,A4,False,,00334553219
864,562,Chaaya Upadhyay,69,1,A1,False,,1808427111
865,375,Jeevika Chaudhry,32,1,A2,False,,02125861045
866,51,Nicholas Mahajan,25,1,A2,True,GANG-379,4564961832
867,323,Qarin Vyas,63,1,A5,False,,+912936633963
868,880,Jagdish Purohit,51,1,A5,False,,5916988575
869,721,Oviya Sahota,40,2,A5,True,GANG-479,+919852887034
870,465,Champak Koshy,58,1,A1,False,,09293382598
871,349,Lila Peri,66,1,A1,True,GANG-101,+910264547843
872,367,Tristan Bhakta,50,1,A5,True,GANG-520,07699764891
873,461,Vanya Sangha,33,1,A4,False,,+910913474088
874,343,Dominic Manda,42,2,A5,False,,0492663248
875,247,Laban Mital,68,1,A1,False,,+916967473770
876,313,Yamini Sehgal,57,1,A4,False,,+912668501270
877,576,Vyanjana Korpal,32,2,A4,False,,01440869979
878,834,Aashi Savant,46,1,A4,True,GANG-372,9036038143
879,245,Aadi Setty,53,1,A4,False,,02878868310
880,353,Harshil Krishnamurthy,34,1,A5,False,,7469992793
881,123,Kashvi Butala,25,2,A3,False,,2220825640
882,619,Eesha Majumdar,30,2,A1,False,,+910521420787
883,148,Qasim Jhaveri,22,2,A2,False,,00366121586
884,134,Urvi Ramakrishnan,67,2,A4,True,GANG-270,+917301684826
885,523,Ekaja Krish,29,1,A4,False,,3702363671
886,112,Dev Krish,60,1,A1,False,,+913989700080
887,895,Yadavi Swamy,32,1,A4,False,,01672479992
888,742,Hemani Vig,36,1,A1,True,GANG-876,4067943133
889,742,Vinaya Saini,48,2,A2,False,,9358142594
890,188,Bhavna Sastry,19,1,A5,False,,05880670866
891,719,Kabir Misra,43,2,A4,False,,02952806456
892,950,Lavanya Iyengar,49,2,A5,False,,+917464561433
893,735,Abdul Sura,69,1,A1,False,,5298904561
894,911,Karan Dhawan,48,2,A1,False,,1212225289
895,892,Rishi Sachdev,41,2,A1,False,,09816483418
896,842,Anamika Shenoy,68,2,A2,True,GANG-379,01607260592
897,343,Oeshi Kulkarni,54,2,A5,True,GANG-403,03155681662
898,315,Indira Mittal,19,2,A3,False,,09280448937
899,68,Gopal Tank,61,1,A5,False,,05565025563
900,318,Ijaya Modi,56,1,A3,False,,+917792325194
901,868,Lipika Ramanathan,41,1,A2,False,,4678378112
902,237,Irya Butala,62,1,A4,False,,4493952439
903,988,Zansi Sabharwal,25,1,A1,False,,+911739201864
904,875,Azaan Vala,52,1,A3,True,GANG-761,8438355109
905,106,Baljiwan Tak,60,2,A2,False,,6274285922
906,427,Vivaan Sampath,40,1,A1,False,,+914880579383
907,687,Nitara Minhas,50,2,A2,False,,08939330600
908,207,Jackson Lalla,26,2,A4,False,,+918393409563
909,23,Triveni Lata,62,1,A3,False,,03831192434
910,47,Zashil Dora,43,2,A2,False,,03066468216
911,372,Nirja Seshadri,50,1,A2,False,,3242182166
912,384,Akshay Mane,44,1,A2,False,,+910459520750
913,684,Jack Ratta,64,1,A1,True,GANG-761,3204238940
914,318,Vedant Mitra,41,1,A4,False,,5722441942
915,161,Vinaya Raman,52,2,A5,False,,1819808641
916,77,Kiaan Chawla,59,1,A2,False,,+914402179668
917,477,Urvashi Sankaran,49,2,A3,False,,05610520397
918,539,Krishna Basak,69,1,A5,False,,5186958967
919,713,Darsh Loke,68,2,A1,False,,8071165875
920,96,Owen Gupta,50,2,A4,False,,01009369764
921,704,Timothy Lalla,47,2,A2,False,,+911549660059
922,267,Ira Datta,32,2,A5,False,,1828014666
923,988,Vinaya Bahri,57,2,A4,False,,+912301809000
924,360,Barkha Sandhu,70,1,A2,True,GANG-160,0861532195
925,62,Eiravati Sandhu,18,2,A4,False,,07674308974
926,577,Matthew Setty,58,1,A1,False,,03719633068
927,42,Omisha Patla,69,1,A2,False,,8670064020
928,121,Lekha Nayak,28,1,A5,False,,+915761517432
929,617,Pooja Sem,57,2,A4,False,,7283771539
930,328,Madhav Bath,41,2,A5,False,,05259929976
931,726,Radhika Chakrabarti,68,2,A5,False,,5556925596
932,679,Varsha Bedi,41,1,A5,False,,+916757211657
933,923,Anay Kar,52,1,A2,False,,9073621097
934,757,Gautami Gade,23,1,A5,True,GANG-229,2235593596
935,97,Charles Mann,58,1,A1,False,,+913615023380
936,389,Hredhaan Parsa,45,1,A2,False,,01252620807
937,762,Niharika Puri,24,2,A2,True,GANG-876,1631677327
938,392,Chatresh Ganesan,40,2,A5,False,,+918405272772
939,70,Saumya Tank,18,2,A3,False,,7090444529
940,535,Zayyan Mani,40,1,A4,False,,+917267128519
941,493,Ekani Golla,43,1,A2,False,,07170035720
942,945,Christopher Jain,66,2,A5,False,,07453365352
943,218,Utkarsh Bhasin,48,2,A2,True,GANG-535,5850681588
944,219,Ekalinga Kamdar,26,2,A5,False,,01751667690
945,394,Krishna Yogi,50,1,A4,False,,+915259981428
